entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
0.549484,10,1833,10,2,0.060766,0.046876,0.007825,0.006063,0.021801,20,1
0.374417,11,1386,11,3,0.05519,0.056813,0.004106,0.002483,0.017437,17,1
0.416653,11,981,13,3,0.037999,0.02347,0.001486,0.013043,0.01983,27,1
0.600738,10,2247,13,4,0.065698,0.043663,0.014484,0.007551,0.03241,34,1
0.472353,10,1887,13,4,0.019268,0.000209,0.021071,0.002014,0.04575,6,1
0.411818,3,1221,15,0,0.048215,0.058353,0.01174,0.001602,0.023406,43,1
0.415514,12,1935,12,3,0.016544,0.014375,0.014085,0.011917,0.044964,27,1
0.720084,14,1173,13,24,0.036002,0.004541,0.050011,0.018551,0.116862,24,1
0.370943,6,1704,12,0,0.072207,0.090934,0.002124,0.016601,0.114267,36,1
0.778883,34,3159,12,3,0.042154,0.084103,0.047466,0.005518,0.025614,18,1
1.0741,31,3039,12,0,0.029973,0.041349,0.00597,0.017346,0.077886,17,1
0.637152,28,1428,13,1,0.076801,0.104259,0.018769,0.008689,0.086618,18,1
0.71457,32,525,11,3,0.02619,0.038795,0.007253,0.019857,0.086342,28,1
0.848095,27,1395,13,2,0.000193,0.016639,0.008482,0.008349,0.019133,22,1
0.528201,31,1773,10,4,0.03399,0.050053,0.009303,0.025365,0.112101,10,1
0.597721,28,3174,12,2,0.02152,0.036746,0.002486,0.017712,0.072924,20,1
0.482081,2,3273,14,4,0.062581,0.07317,0.002419,0.013008,0.090387,26,1
0.767054,3,3051,12,5,0.064013,0.076402,0.012721,0.025108,0.145294,43,1
0.357977,3,2445,12,3,0.080404,0.090953,0.009218,0.019766,0.147809,11,1
0.36558,6,1707,11,5,0.071029,0.092925,0.009746,0.012149,0.11826,20,1
0.647437,1,2529,11,6,0.082823,0.081855,0.016295,0.015326,0.120863,7,1
0.670169,29,2745,15,0,0.050862,0.079099,0.014469,0.013768,0.08718,9,1
0.401601,1,1782,12,3,0.046524,0.055378,0.000892,0.007961,0.060916,20,1
0.386678,8,3000,12,4,0.003964,0.00446,0.016576,0.016081,0.032502,41,1
0.56298,12,2040,8,1,0.025451,0.02011,0.014473,0.009134,0.049394,16,1
0.387913,13,1593,9,2,0.019875,0.030047,0.002542,0.012714,0.04503,13,1
0.430149,13,1188,11,2,0.002684,0.003296,0.008134,0.002154,0.007763,23,1
0.614234,12,2454,11,3,0.030383,0.016897,0.021132,0.007646,0.060003,30,1
0.485849,12,1680,11,3,0.016047,0.026557,0.027719,0.017211,0.073343,2,1
0.406004,1,297,24,9,0.011571,0.011646,0.022594,0.022669,0.09638,32,1
0.4097,8,1011,21,12,0.053188,0.061082,0.020249,0.012354,0.02801,16,1
0.71427,10,249,22,15,0.072646,0.051248,0.015677,0.00572,0.043888,13,1
0.365129,2,780,21,9,0.035563,0.044227,0.03221,0.040872,0.187241,25,1
0.773069,30,2235,21,12,0.00551,0.037396,0.013132,0.018753,0.04736,7,1
1.068286,27,2115,21,9,0.006671,0.005358,0.040304,0.041617,0.15086,6,1
0.631338,24,504,22,10,0.040157,0.057552,0.015565,0.03296,0.159592,7,1
0.708756,28,399,20,12,0.010454,0.007912,0.041587,0.044128,0.159316,17,1
0.842281,23,471,22,11,0.036837,0.030068,0.025852,0.03262,0.092107,11,1
0.522387,27,849,19,13,0.002654,0.003346,0.043637,0.049636,0.185075,1,1
0.591907,24,2250,21,11,0.015124,0.009961,0.03682,0.041983,0.145898,9,1
0.476267,6,2349,23,13,0.025937,0.026463,0.036753,0.037279,0.163361,15,1
0.76124,1,2127,21,14,0.027369,0.029695,0.047055,0.049379,0.218268,32,1
0.352163,7,1521,21,12,0.04376,0.044246,0.043552,0.044037,0.220783,0,1
0.359766,10,783,20,14,0.034385,0.046218,0.024588,0.03642,0.191234,31,1
0.641623,3,1605,20,15,0.046179,0.035148,0.050629,0.039597,0.193837,18,1
0.664355,25,1821,24,9,0.014218,0.032392,0.019865,0.038039,0.160154,20,1
0.395787,3,858,21,12,0.00988,0.008671,0.033442,0.032232,0.13389,9,1
0.380864,4,2076,21,5,0.03268,0.042247,0.017758,0.00819,0.040472,30,1
0.557166,8,1116,17,10,0.062095,0.066817,0.019861,0.015137,0.02358,5,1
0.382099,9,669,18,11,0.056519,0.076754,0.031792,0.011557,0.027944,2,1
0.424335,9,264,20,11,0.039328,0.043411,0.0262,0.022117,0.065211,12,1
0.60842,8,1530,20,12,0.067027,0.063604,0.013202,0.016625,0.012971,19,1
0.480035,8,2604,20,12,0.020597,0.02015,0.006615,0.00706,0.000369,9,1
0.432442,3,1260,20,5,0.003448,0.012311,0.017331,0.026195,0.100913,61,1
0.436138,6,1974,17,8,0.061311,0.060417,0.014986,0.01588,0.032543,45,1
0.740708,8,1212,18,19,0.080769,0.050583,0.02094,0.009246,0.039355,42,1
0.391567,0,1743,17,5,0.02744,0.044892,0.026947,0.044398,0.191774,54,1
0.799507,28,3198,17,8,0.002613,0.038061,0.018395,0.022279,0.051893,36,1
1.094724,25,3078,17,5,0.014794,0.004693,0.035041,0.045143,0.155393,35,1
0.657776,22,1467,18,6,0.032034,0.058217,0.010302,0.036486,0.164125,36,1
0.735194,26,564,16,8,0.018577,0.007247,0.036324,0.047654,0.163849,46,1
0.868719,21,1434,18,7,0.04496,0.029403,0.020589,0.036146,0.09664,40,1
0.548825,25,1812,15,9,0.010777,0.004011,0.038374,0.053162,0.189608,28,1
0.618345,22,3213,17,7,0.023247,0.009296,0.031557,0.045509,0.150431,38,1
0.502705,8,3312,19,9,0.017814,0.027128,0.03149,0.040805,0.167894,44,1
0.787678,3,3090,17,10,0.019246,0.03036,0.041792,0.052905,0.222801,61,1
0.378601,9,2484,17,8,0.035637,0.044911,0.038289,0.047563,0.225316,29,1
0.386204,12,1746,16,10,0.026262,0.046883,0.019325,0.039946,0.195767,2,1
0.668061,5,2568,16,11,0.038056,0.035813,0.045366,0.043123,0.19837,11,1
0.690793,23,2784,20,5,0.006095,0.033057,0.014602,0.041565,0.164687,9,1
0.422225,5,1821,17,8,0.001757,0.009336,0.028179,0.035758,0.138423,38,1
0.407302,2,3039,17,1,0.040803,0.041582,0.012495,0.011716,0.045005,59,1
0.583604,6,2079,13,6,0.070218,0.066152,0.014598,0.018663,0.028113,34,1
0.408537,7,1632,14,7,0.064642,0.076089,0.026529,0.015083,0.032477,31,1
0.450773,7,1227,16,7,0.047451,0.042746,0.020937,0.025643,0.069744,41,1
0.634858,6,2493,16,8,0.07515,0.062939,0.007939,0.020151,0.017504,48,1
0.506473,6,1641,16,8,0.02872,0.019485,0.001352,0.010586,0.004164,20,1
0.492975,7,1599,24,1,0.000102,0.026362,0.027388,0.001127,0.014078,75,1
0.496671,16,2313,21,4,0.064657,0.046366,0.029733,0.011442,0.082448,59,1
0.801241,18,1551,22,23,0.084115,0.036532,0.065659,0.018076,0.154346,56,1
0.4521,10,2082,21,1,0.024094,0.058943,0.017772,0.017076,0.076783,68,1
0.86004,38,3537,21,4,0.005959,0.052112,0.063114,0.005043,0.063098,50,1
1.155257,35,3417,21,1,0.01814,0.009358,0.009678,0.017821,0.040402,49,1
0.718309,32,1806,22,2,0.028688,0.072268,0.034417,0.009164,0.049134,50,1
0.795727,36,903,20,4,0.021923,0.006804,0.008395,0.020332,0.048858,60,1
0.929252,31,1773,22,3,0.048306,0.015352,0.02413,0.008824,0.018351,54,1
0.609358,35,2151,19,5,0.014123,0.018062,0.006345,0.02584,0.074617,42,1
0.678878,32,3552,21,3,0.026593,0.004755,0.013162,0.018187,0.03544,52,1
0.563238,2,3651,23,5,0.014468,0.041179,0.013229,0.013483,0.052903,58,1
0.848211,7,3429,21,6,0.0159,0.044411,0.002927,0.025583,0.10781,75,1
0.439134,1,2823,21,4,0.032291,0.058962,0.00643,0.020241,0.110325,43,1
0.446737,2,2085,20,6,0.022916,0.060934,0.025394,0.012624,0.080776,12,1
0.728594,5,2907,20,7,0.03471,0.049864,0.000647,0.015801,0.083379,25,1
0.751326,33,3123,24,1,0.002749,0.047108,0.030117,0.014243,0.049696,23,1
0.482758,5,2160,21,4,0.001589,0.023387,0.01654,0.008436,0.023432,52,1
0.467835,12,3378,21,3,0.044149,0.027531,0.032224,0.015606,0.069986,73,1
0.644137,16,2418,17,2,0.073564,0.052101,0.030121,0.008659,0.086878,48,1
0.46907,17,1971,18,3,0.067988,0.062038,0.01819,0.012239,0.082514,45,1
0.511306,17,1566,20,3,0.050797,0.028695,0.023782,0.001679,0.045247,55,1
0.695391,16,2832,20,4,0.078496,0.048888,0.03678,0.007171,0.097487,62,1
0.567006,16,1302,20,4,0.032066,0.005434,0.043367,0.016736,0.110827,34,1
0.486831,2,498,25,12,0.045436,0.025497,0.021743,0.001803,0.059389,44,1
0.490527,7,1212,22,15,0.110195,0.098225,0.024088,0.012118,0.127759,28,1
0.795097,9,450,23,12,0.129653,0.088391,0.060014,0.018752,0.199657,25,1
0.445956,1,981,22,12,0.021444,0.007084,0.012127,0.0164,0.031472,37,1
0.853896,29,2436,22,15,0.051497,0.000253,0.057469,0.005719,0.108409,19,1
1.149113,26,2316,22,12,0.063678,0.042501,0.004033,0.017145,0.004909,18,1
0.712165,23,705,23,13,0.01685,0.020409,0.028772,0.008488,0.003823,19,1
0.789583,27,198,21,15,0.067461,0.045055,0.00275,0.019656,0.003547,29,1
0.923108,22,672,23,14,0.093844,0.067211,0.018485,0.008148,0.063662,23,1
0.603214,26,1050,20,16,0.059661,0.033797,0.0007,0.025164,0.029306,11,1
0.672734,23,2451,22,14,0.072131,0.047104,0.007517,0.017511,0.009871,21,1
0.557094,7,2550,24,16,0.03107,0.01068,0.007584,0.012807,0.007592,27,1
0.842067,2,2328,22,17,0.029638,0.007448,0.002718,0.024907,0.062499,44,1
0.43299,8,1722,22,15,0.013247,0.007103,0.000785,0.019565,0.065014,12,1
0.440593,11,984,21,17,0.022622,0.009075,0.019749,0.011948,0.035465,19,1
0.72245,4,1806,21,18,0.010828,0.001995,0.006292,0.015125,0.038068,6,1
0.745182,24,2022,25,12,0.042789,0.004751,0.024472,0.013567,0.004385,8,1
0.476614,4,1059,22,15,0.047127,0.028472,0.010895,0.00776,0.021879,21,1
0.461691,3,2277,22,8,0.089687,0.07939,0.026579,0.016282,0.115297,42,1
0.637993,7,1317,18,13,0.119102,0.10396,0.024476,0.009335,0.132189,17,1
0.462926,8,870,19,14,0.113526,0.113897,0.012545,0.012915,0.127825,14,1
0.505162,8,465,21,14,0.096335,0.080554,0.018137,0.002355,0.090558,24,1
0.689247,7,1731,21,15,0.124034,0.100747,0.031135,0.007847,0.142798,31,1
0.560862,7,2403,21,15,0.077604,0.057293,0.037722,0.017412,0.156138,3,1
0.458278,0,2937,26,16,0.028131,0.031636,0.017486,0.020992,0.112352,57,1
0.461974,9,3651,23,19,0.036628,0.041092,0.015141,0.010677,0.043982,41,1
0.766544,11,2889,24,8,0.056086,0.031258,0.020785,0.004043,0.027916,38,1
0.417403,3,3420,23,16,0.052123,0.064217,0.027102,0.039195,0.203213,50,1
0.825343,31,4875,23,19,0.02207,0.057386,0.01824,0.017076,0.063332,32,1
1.12056,28,4755,23,16,0.009889,0.014632,0.035196,0.03994,0.166832,31,1
0.683612,25,3144,24,17,0.056717,0.077542,0.010457,0.031283,0.175564,32,1
0.76103,29,2241,22,19,0.006106,0.012078,0.036479,0.042451,0.175288,42,1
0.894555,24,3111,24,18,0.020277,0.010078,0.020744,0.030943,0.108079,36,1
0.574661,28,3489,21,20,0.013906,0.023336,0.038529,0.047959,0.201047,24,1
0.644181,25,4890,23,18,0.001436,0.010029,0.031712,0.040306,0.16187,34,1
0.528541,5,4989,25,20,0.042497,0.046453,0.031645,0.035602,0.179333,40,1
0.813514,0,4767,23,21,0.043929,0.049685,0.041947,0.047702,0.23424,57,1
0.404437,6,4161,23,19,0.06032,0.064236,0.038444,0.04236,0.236755,25,1
0.41204,9,3423,22,21,0.050945,0.066208,0.01948,0.034743,0.207206,6,1
0.693897,2,4245,22,22,0.062739,0.055138,0.045521,0.03792,0.209809,7,1
0.716629,26,4461,26,16,0.030778,0.052382,0.014757,0.036362,0.176126,5,1
0.448061,2,3498,23,19,0.02644,0.028661,0.028334,0.030555,0.149862,34,1
0.433138,5,4716,23,12,0.01612,0.022257,0.01265,0.006513,0.056444,55,1
0.60944,9,3756,19,17,0.045535,0.046827,0.014753,0.01346,0.039552,30,1
0.434373,10,3309,20,18,0.039959,0.056764,0.026684,0.00988,0.043916,27,1
0.476609,10,2904,22,18,0.022768,0.023421,0.021092,0.02044,0.081183,37,1
0.660694,9,4170,22,19,0.050467,0.043614,0.008094,0.014948,0.028943,44,1
0.532309,9,36,22,19,0.004037,0.00016,0.001507,0.005383,0.015603,16,1
0.450031,1,1056,22,4,0.01244,0.016651,0.00087,0.005083,0.02248,78,1
0.453727,10,1770,19,7,0.052319,0.056077,0.001475,0.005232,0.04589,62,1
0.758297,12,1008,20,20,0.071777,0.046243,0.037401,0.011866,0.117788,59,1
0.409156,4,1539,19,4,0.036432,0.049232,0.010486,0.023286,0.113341,71,1
0.817096,32,2994,19,7,0.006379,0.042401,0.034856,0.001167,0.02654,53,1
1.112313,29,2874,19,4,0.005802,0.000353,0.01858,0.024031,0.07696,52,1
0.675365,26,1263,20,5,0.041026,0.062557,0.006159,0.015374,0.085692,53,1
0.752783,30,360,18,7,0.009585,0.002907,0.019863,0.026542,0.085416,63,1
0.886308,25,1230,20,6,0.035968,0.025063,0.004128,0.015034,0.018207,57,1
0.566414,29,1608,17,8,0.001785,0.008351,0.021913,0.03205,0.111175,45,1
0.635934,26,3009,19,6,0.014255,0.004956,0.015096,0.024397,0.071998,55,1
0.520294,4,3108,21,8,0.026806,0.031468,0.015029,0.019693,0.089461,61,1
0.805267,1,2886,19,9,0.028238,0.0347,0.025331,0.031793,0.144368,78,1
0.39619,5,2280,19,7,0.044629,0.049251,0.021828,0.026451,0.146883,46,1
0.403793,8,1542,18,9,0.035254,0.051223,0.002864,0.018834,0.117334,15,1
0.68565,1,2364,18,10,0.047048,0.040153,0.028905,0.022011,0.119937,28,1
0.708382,27,2580,22,4,0.015087,0.037397,0.001859,0.020453,0.086254,26,1
0.439814,1,1617,19,7,0.010749,0.013676,0.011718,0.014646,0.05999,55,1
0.424891,6,2835,19,0,0.031811,0.037242,0.003966,0.009396,0.033428,76,1
0.601193,10,1875,15,5,0.061226,0.061812,0.001863,0.002449,0.05032,51,1
0.426126,11,1428,16,6,0.05565,0.071749,0.010068,0.006029,0.045956,48,1
0.468362,11,1023,18,6,0.038459,0.038406,0.004476,0.004531,0.008689,58,1
0.652447,10,2289,18,7,0.066158,0.058599,0.008522,0.000961,0.060929,65,1
0.524062,10,1845,18,7,0.019728,0.015145,0.015109,0.010526,0.074269,37,1
0.545494,4,627,23,14,0.009358,0.001131,0.005214,0.005276,0.007554,60,1
0.54919,5,1341,20,17,0.074117,0.071597,0.007559,0.005039,0.060816,44,1
0.85376,7,579,21,10,0.093575,0.061763,0.043485,0.011673,0.132714,41,1
0.504619,1,1110,20,14,0.014634,0.033712,0.004402,0.023479,0.098415,53,1
0.912559,27,2565,20,17,0.015419,0.026881,0.04094,0.00136,0.041466,35,1
1.207776,24,2445,20,14,0.0276,0.015873,0.012496,0.024224,0.062034,34,1
0.770828,21,834,21,15,0.019228,0.047037,0.012243,0.015567,0.070766,35,1
0.848246,25,69,19,17,0.031383,0.018427,0.013779,0.026735,0.07049,45,1
0.981771,20,801,21,16,0.057766,0.040583,0.001956,0.015227,0.003281,39,1
0.661877,24,1179,18,18,0.023583,0.007169,0.015829,0.032243,0.096249,27,1
0.731397,21,2580,20,16,0.036053,0.020476,0.009012,0.02459,0.057072,37,1
0.615757,9,2679,22,18,0.005008,0.015948,0.008945,0.019886,0.074535,43,1
0.90073,4,2457,20,19,0.00644,0.01918,0.019247,0.031986,0.129442,60,1
0.491653,10,1851,20,17,0.022831,0.033731,0.015744,0.026644,0.131957,28,1
0.499256,13,1113,19,19,0.013456,0.035703,0.00322,0.019027,0.102408,3,1
0.781113,6,1935,19,20,0.02525,0.024633,0.022821,0.022204,0.105011,10,1
0.803845,22,2151,23,14,0.006711,0.021877,0.007943,0.020646,0.071328,8,1
0.535277,6,1188,20,17,0.011049,0.001844,0.005634,0.014839,0.045064,37,1
0.520354,1,2406,20,10,0.053609,0.052762,0.01005,0.009203,0.048354,58,1
0.696656,5,1446,16,15,0.083024,0.077332,0.007947,0.002256,0.065246,33,1
0.521589,6,999,17,16,0.077448,0.087269,0.003984,0.005836,0.060882,30,1
0.563825,6,594,19,16,0.060257,0.053926,0.001608,0.004724,0.023615,40,1
0.74791,5,1860,19,17,0.087956,0.074119,0.014606,0.000768,0.075855,47,1
0.619525,5,2274,19,17,0.041526,0.030665,0.021193,0.010333,0.089195,19,1
0.449405,4,1077,8,0,0.006301,0.022691,0.037898,0.02151,0.082457,135,1
0.453101,13,1791,5,3,0.07106,0.095419,0.035553,0.011195,0.014087,119,1
0.757671,15,1029,6,24,0.090518,0.085585,0.000373,0.004561,0.057811,116,1
0.40853,7,1560,5,0,0.017691,0.00989,0.047514,0.039713,0.173318,128,1
0.81647,35,3015,5,3,0.012362,0.003059,0.002172,0.017594,0.033437,110,1
1.111687,32,2895,5,0,0.024543,0.039695,0.055608,0.040458,0.136937,109,1
0.674739,29,1284,6,1,0.022285,0.023215,0.030869,0.031801,0.145669,110,1
0.752157,33,381,4,3,0.028326,0.042249,0.056891,0.042969,0.145393,120,1
0.885682,28,1251,6,2,0.054709,0.064405,0.041156,0.031461,0.078184,114,1
0.565788,32,1629,3,4,0.020526,0.030991,0.058941,0.048477,0.171152,102,1
0.635308,29,3030,5,2,0.032996,0.044298,0.052124,0.040824,0.131975,112,1
0.519668,1,3129,7,4,0.008065,0.007874,0.052057,0.03612,0.149438,118,1
0.804641,4,2907,5,5,0.009497,0.004642,0.062359,0.04822,0.204345,135,1
0.395564,2,2301,5,3,0.025888,0.009909,0.058856,0.042878,0.20686,103,1
0.403167,5,1563,4,5,0.016513,0.011881,0.039892,0.035261,0.177311,72,1
0.685024,2,2385,4,6,0.028307,0.000811,0.065933,0.038438,0.179914,85,1
0.707756,30,2601,8,0,0.003654,0.001945,0.035169,0.03688,0.146231,83,1
0.439188,2,1638,5,3,0.007992,0.025666,0.048746,0.031073,0.119967,112,1
0.424265,9,2856,5,4,0.050552,0.076584,0.033062,0.007031,0.026549,133,1
0.600567,13,1896,1,1,0.079967,0.101154,0.035165,0.013978,0.009657,108,1
0.4255,14,1449,2,2,0.074391,0.111091,0.047096,0.010398,0.014021,105,1
0.467736,14,1044,4,2,0.0572,0.077748,0.041504,0.020958,0.051288,115,1
0.651821,13,2310,4,3,0.084899,0.097941,0.028506,0.015466,0.000952,122,1
0.523436,13,1824,4,3,0.038469,0.054487,0.021919,0.005901,0.014292,94,1
0.489479,9,1173,18,1,0.017662,0.026877,0.032392,0.023178,0.103622,106,1
0.493175,18,1887,15,4,0.082421,0.099605,0.030047,0.012863,0.035252,90,1
0.797745,20,1125,16,23,0.101879,0.089771,0.005879,0.006229,0.036646,87,1
0.448604,12,1656,15,1,0.00633,0.005704,0.042008,0.041381,0.194483,99,1
0.856544,40,3111,15,4,0.023723,0.001127,0.003334,0.019262,0.054602,81,1
1.151761,37,2991,15,1,0.035904,0.043881,0.050102,0.042126,0.158102,80,1
0.714813,34,1380,16,2,0.010924,0.019029,0.025363,0.033469,0.166834,81,1
0.792231,38,477,14,4,0.039687,0.046435,0.051385,0.044637,0.166558,91,1
0.925756,33,1347,16,3,0.06607,0.068591,0.03565,0.033129,0.099349,85,1
0.605862,37,1725,13,5,0.031887,0.035177,0.053435,0.050145,0.192317,73,1
0.675382,34,3126,15,3,0.044357,0.048484,0.046618,0.042492,0.15314,83,1
0.559742,4,3225,17,5,0.003296,0.01206,0.046551,0.037788,0.170603,89,1
0.844715,9,3003,15,6,0.001864,0.008828,0.056853,0.049888,0.22551,106,1
0.435638,3,2397,15,4,0.014527,0.005723,0.05335,0.044546,0.228025,74,1
0.443241,0,1659,14,6,0.005152,0.007695,0.034386,0.036929,0.198476,43,1
0.725098,7,2481,14,7,0.016946,0.003375,0.060427,0.040106,0.201079,56,1
0.74783,35,2697,18,1,0.015015,0.006131,0.029663,0.038548,0.167396,54,1
0.479262,7,1734,15,4,0.019353,0.029852,0.04324,0.032741,0.141132,83,1
0.464339,14,2952,15,3,0.061913,0.08077,0.027556,0.008699,0.047714,104,1
0.640641,18,1992,11,2,0.091328,0.10534,0.029659,0.015646,0.030822,79,1
0.465574,19,1545,12,3,0.085752,0.115277,0.04159,0.012066,0.035186,76,1
0.50781,19,1140,14,3,0.068561,0.081934,0.035998,0.022626,0.072453,86,1
0.691895,18,2406,14,4,0.09626,0.102127,0.023,0.017134,0.020213,93,1
0.56351,18,1728,14,4,0.04983,0.058673,0.016413,0.007569,0.006873,65,1
0.395948,1,36,14,8,0.005254,0.002504,0.001634,0.009393,0.034703,1,1
0.399644,8,678,11,11,0.070013,0.070224,0.000711,0.000922,0.033667,17,1
0.704214,10,84,12,16,0.089471,0.06039,0.036637,0.007556,0.105565,20,1
0.355073,2,447,11,8,0.018738,0.035085,0.01125,0.027596,0.125564,8,1
0.763013,30,1902,11,11,0.011315,0.028254,0.034092,0.005477,0.014317,26,1
1.05823,27,1782,11,8,0.023496,0.0145,0.019344,0.028341,0.089183,27,1
0.621282,24,171,12,9,0.023332,0.04841,0.005395,0.019684,0.097915,26,1
0.6987,28,732,10,11,0.027279,0.017054,0.020627,0.030852,0.097639,16,1
0.832225,23,138,12,10,0.053662,0.03921,0.004892,0.019344,0.03043,22,1
0.512331,27,516,9,12,0.019479,0.005796,0.022677,0.03636,0.123398,34,1
0.581851,24,1917,11,10,0.031949,0.019103,0.01586,0.028707,0.084221,24,1
0.466211,6,2016,13,12,0.009112,0.017321,0.015793,0.024003,0.101684,18,1
0.751184,1,1794,11,13,0.010544,0.020553,0.026095,0.036103,0.156591,1,1
0.342107,7,1188,11,11,0.026935,0.035104,0.022592,0.030761,0.159106,33,1
0.34971,10,450,10,13,0.01756,0.037076,0.003628,0.023144,0.129557,64,1
0.631567,3,1272,10,14,0.029354,0.026006,0.029669,0.026321,0.13216,51,1
0.654299,25,1488,14,8,0.002607,0.02325,0.001095,0.024763,0.098477,53,1
0.385731,3,525,11,11,0.006945,0.000471,0.012482,0.018956,0.072213,24,1
0.370808,4,1743,11,4,0.049505,0.051389,0.003202,0.005086,0.021205,3,1
0.54711,8,783,7,9,0.07892,0.075959,0.001099,0.001861,0.038097,28,1
0.372043,9,336,8,10,0.073344,0.085896,0.010832,0.001719,0.033733,31,1
0.414279,9,69,10,10,0.056153,0.052553,0.00524,0.008841,0.003534,21,1
0.598364,8,1197,10,11,0.083852,0.072746,0.007758,0.003349,0.048706,14,1
0.469979,8,2937,10,11,0.037422,0.029292,0.014345,0.006216,0.062046,42,1
0.491659,8,951,9,2,0.042824,0.068405,0.04443,0.01885,0.085435,121,1
0.495355,1,1665,6,5,0.107583,0.141133,0.042085,0.008535,0.017065,105,1
0.799925,3,903,7,22,0.127041,0.131299,0.006159,0.001901,0.054833,102,1
0.450784,5,1434,6,2,0.018832,0.035824,0.054046,0.037053,0.176296,114,1
0.858724,23,2889,6,5,0.048885,0.042655,0.008704,0.014934,0.036415,96,1
1.153941,20,2769,6,2,0.061066,0.085409,0.06214,0.037798,0.139915,95,1
0.716993,17,1158,7,3,0.014238,0.022499,0.037401,0.029141,0.148647,96,1
0.794411,21,255,5,5,0.064849,0.087963,0.063423,0.040309,0.148371,106,1
0.927936,16,1125,7,4,0.091232,0.110119,0.047688,0.028801,0.081162,100,1
0.608042,20,1503,4,6,0.057049,0.076705,0.065473,0.045817,0.17413,88,1
0.677562,17,2904,6,4,0.069519,0.090012,0.058656,0.038164,0.134953,98,1
0.561922,13,3003,8,6,0.028458,0.053588,0.058589,0.03346,0.152416,104,1
0.846895,8,2781,6,7,0.027026,0.050356,0.068891,0.04556,0.207323,121,1
0.437818,14,2175,6,5,0.010635,0.035805,0.065388,0.040218,0.209838,89,1
0.445421,17,1437,5,7,0.02001,0.033833,0.046424,0.032601,0.180289,58,1
0.727278,10,2259,5,8,0.008216,0.044903,0.072465,0.035778,0.182892,71,1
0.75001,18,2475,9,2,0.040177,0.047659,0.041701,0.03422,0.149209,69,1
0.481442,10,1512,6,5,0.044515,0.07138,0.055278,0.028413,0.122945,98,1
0.466519,3,2730,6,2,0.087075,0.122298,0.039594,0.004371,0.029527,119,1
0.642821,1,1770,2,3,0.11649,0.146868,0.041697,0.011318,0.012635,94,1
0.467754,2,1323,3,4,0.110914,0.156805,0.053628,0.007738,0.016999,91,1
0.50999,2,918,5,4,0.093723,0.123462,0.048036,0.018298,0.054266,101,1
0.694075,1,2184,5,5,0.121422,0.143655,0.035038,0.012806,0.002026,108,1
0.56569,1,1950,5,5,0.074992,0.100201,0.028451,0.003241,0.011314,80,1
0.35222,4,3588,15,17,0.007735,0.018109,0.015095,0.02547,0.095603,91,1
0.355916,5,4302,12,20,0.057024,0.054619,0.01275,0.015155,0.027233,75,1
0.660486,7,3540,13,7,0.076482,0.044785,0.023176,0.008521,0.044665,72,1
0.311345,1,4071,12,17,0.031727,0.05069,0.024711,0.043673,0.186464,84,1
0.719285,27,5526,12,20,0.001674,0.043859,0.020631,0.021554,0.046583,66,1
1.014502,24,5406,12,17,0.010507,0.001105,0.032805,0.044418,0.150083,65,1
0.577554,21,3795,13,18,0.036321,0.064015,0.008066,0.035761,0.158815,66,1
0.654972,25,2892,11,20,0.01429,0.001449,0.034088,0.046929,0.158539,76,1
