"entropy","gray level threshold","no of black pixels","no of interior contours","no of exterior contours","no vertical slope components","no horizontal slope components","no positive slope components","no negative slope components","slant","height","class"
0.684465,37,100734,9969,3783,0.042766,0.06697,0.016732,0.126469,0.299659,264,1
0.48901,32,100389,9950,3765,0.027787,0.079497,0.009989,0.117275,0.269975,247,1
0.427927,30,100665,9962,3784,0.082683,0.021284,0.003283,0.100685,0.179548,223,1
0.512629,26,101109,9967,3777,0.084055,0.029813,0.000105,0.113764,0.222895,197,1
0.59104,1,6,7,3,0.043145,0.011134,0.046676,0.014664,0.107703,14,1
0.513134,14,837,6,5,0.085988,0.045231,0.098296,0.057538,0.296943,86,1
0.691532,1,1797,11,1,0.093314,0.059266,0.055576,0.021528,0.154406,84,1
0.800171,2,1287,13,5,0.054295,0.015309,0.059005,0.020019,0.119874,49,1
1.006712,3,2712,7,2,0.106962,0.069538,0.044175,0.006751,0.117576,36,1
0.660115,0,1062,12,2,0.05204,0.024062,0.038762,0.010785,0.104497,10,1
0.951281,0,3618,10,0,0.072596,0.043239,0.039444,0.010086,0.094747,56,1
0.62017,5,1467,4,1,0.040994,0.012697,0.025563,0.002734,0.025371,16,1
0.938523,0,1452,7,2,0.097006,0.058618,0.063341,0.024953,0.173186,46,1
1.078285,3,1584,7,4,0.052337,0.02512,0.029758,0.002541,0.04328,53,1
0.668438,4,192,10,1,0.073397,0.044588,0.035455,0.006646,0.082197,13,1
0.777258,1,528,14,0,0.060524,0.025557,0.036727,0.00176,0.072368,27,1
1.003336,3,1641,4,8,0.04487,0.015746,0.036797,0.007673,0.076204,38,1
0.69155,2,2169,4,4,0.00035,0.010485,0.014012,0.003877,0.010743,2,1
0.576088,2,897,7,2,0.152669,0.090082,0.095622,0.033034,0.253097,18,1
0.439041,1,552,15,0,0.103641,0.04827,0.084472,0.0291,0.19188,1,1
0.751104,7,141,7,0,0.036564,0.003029,0.066577,0.026984,0.147987,7,1
0.555649,12,486,12,18,0.021585,0.015556,0.07332,0.036178,0.177671,10,1
0.494566,14,210,0,1,0.076481,0.042657,0.086592,0.052768,0.268098,34,1
0.927781,15,216,0,8,0.085308,0.036942,0.101133,0.052767,0.269193,51,1
0.579268,18,234,5,6,0.077853,0.034128,0.083414,0.039689,0.224751,60,1
0.649724,47,87003,7503,2541,0.052248,0.057452,0.033237,0.142938,0.338932,169,1
0.571818,34,86172,7502,2539,0.095091,0.023355,0.018383,0.100064,0.149692,69,1
0.939898,26,88257,7502,2545,0.105866,0.001293,0.00187,0.105289,0.19719,152,1
0.750216,47,85212,7507,2545,0.102417,0.00932,0.024337,0.136074,0.292229,71,1
0.858855,50,85722,7509,2539,0.063398,0.053277,0.020908,0.137583,0.326761,106,1
1.065396,45,84297,7503,2542,0.116065,0.000952,0.035738,0.150851,0.329059,119,1
0.547362,50,86631,7504,2540,0.061081,0.043838,0.047714,0.152633,0.390408,148,1
0.718799,48,85947,7508,2542,0.061143,0.044524,0.041151,0.146817,0.342138,165,1
1.009965,48,83391,7506,2544,0.081699,0.025347,0.040469,0.147516,0.351888,99,1
0.667803,43,85167,7495,2543,0.079197,0.027667,0.056026,0.16289,0.406061,133,1
0.678854,43,85542,7500,2543,0.050097,0.055889,0.05435,0.160336,0.421264,139,1
0.997207,48,85557,7503,2546,0.106109,0.009968,0.016572,0.132649,0.273449,109,1
1.136969,45,85425,7503,2540,0.06144,0.043466,0.050155,0.155061,0.403355,102,1
0.727122,44,86817,7506,2543,0.0825,0.023998,0.044458,0.150956,0.364438,142,1
1.06202,45,85368,7500,2536,0.053973,0.05284,0.043116,0.149929,0.370431,117,1
0.750234,50,84840,7500,2540,0.008753,0.079071,0.065901,0.153725,0.435892,157,1
0.634772,46,86112,7503,2542,0.161772,0.021496,0.015709,0.124568,0.193538,137,1
0.497725,47,87561,7511,2544,0.112744,0.020316,0.004559,0.128502,0.254755,156,1
0.809788,41,86868,7503,2544,0.045667,0.071615,0.013336,0.130618,0.298648,162,1
0.614333,36,86523,7484,2526,0.030688,0.084142,0.006593,0.121424,0.268964,145,1
0.55325,34,86799,7496,2545,0.085584,0.025929,0.006679,0.104834,0.178537,121,1
0.986465,33,86793,7496,2536,0.094411,0.031644,0.02122,0.104835,0.177442,104,1
0.637952,30,87243,7501,2538,0.086956,0.034458,0.003501,0.117913,0.221884,95,1
0.555675,5,18,3,1,0.06994,0.037579,0.04917,0.016807,0.136079,10,1
0.477769,18,813,4,1,0.112783,0.071676,0.10079,0.059681,0.325319,90,1
0.845849,26,1272,4,5,0.123558,0.093738,0.084277,0.054456,0.277821,7,1
0.656167,5,1773,1,5,0.120109,0.085711,0.05807,0.023671,0.182782,88,1
0.764806,2,1263,3,1,0.08109,0.041754,0.061499,0.022162,0.14825,53,1
0.971347,7,2688,3,2,0.133757,0.095983,0.046669,0.008894,0.145952,40,1
0.62475,4,1038,2,2,0.078835,0.050507,0.041256,0.012928,0.132873,6,1
0.915916,4,3594,0,4,0.099391,0.069684,0.041938,0.012229,0.123123,60,1
0.573754,9,1818,11,3,0.096889,0.067364,0.026381,0.003145,0.06895,26,1
0.584805,9,1443,6,3,0.067789,0.039142,0.028057,0.000591,0.053747,20,1
0.903158,4,1428,3,6,0.123801,0.085063,0.065835,0.027096,0.201562,50,1
1.04292,7,1560,3,0,0.079132,0.051565,0.032252,0.004684,0.071656,57,1
0.633073,8,168,0,3,0.100192,0.071033,0.037949,0.008789,0.110573,17,1
0.741893,3,504,4,4,0.087319,0.052002,0.039221,0.003903,0.100744,31,1
0.967971,7,1617,6,4,0.071665,0.042191,0.039291,0.009816,0.10458,42,1
0.656185,2,2145,6,0,0.026445,0.01596,0.016506,0.00602,0.039119,2,1
0.540723,6,873,3,2,0.179464,0.116527,0.098116,0.035177,0.281473,22,1
0.403676,5,576,5,4,0.130436,0.074715,0.086966,0.031243,0.220256,3,1
0.715739,11,117,3,4,0.063359,0.023416,0.069071,0.029127,0.176363,3,1
0.520284,16,462,22,14,0.04838,0.010889,0.075814,0.038321,0.206047,14,1
0.459201,18,186,10,5,0.103276,0.069102,0.089086,0.054911,0.296474,38,1
0.543903,22,258,5,2,0.104648,0.060573,0.085908,0.041832,0.253127,64,1
0.525197,9,138,15,0,0.041459,0.00654,0.042667,0.007747,0.08498,38,1
0.447291,22,693,14,2,0.084302,0.040637,0.094287,0.050621,0.27422,62,1
0.815371,30,1392,14,4,0.095077,0.062699,0.077774,0.045396,0.226722,21,1
0.625689,9,1653,19,4,0.091628,0.054672,0.051567,0.014611,0.131683,60,1
0.734328,6,1143,21,2,0.052609,0.010715,0.054996,0.013102,0.097151,25,1
0.940869,11,2568,15,1,0.105276,0.064944,0.040166,0.000166,0.094853,12,1
0.422835,6,234,16,1,0.050292,0.020154,0.02819,0.001948,0.033504,17,1
0.594272,8,918,20,1,0.050354,0.019468,0.034753,0.003868,0.081774,34,1
0.885438,8,3474,18,3,0.07091,0.038645,0.035435,0.003169,0.072024,32,1
0.543276,13,1698,7,2,0.068408,0.036325,0.019878,0.012205,0.017851,2,1
0.554327,13,1323,12,2,0.039308,0.008103,0.021554,0.009651,0.002648,8,1
1.012442,11,1440,15,1,0.050651,0.020526,0.025749,0.004376,0.020557,29,1
0.602595,12,48,18,2,0.071711,0.039994,0.031446,0.000271,0.059474,11,1
0.711415,7,384,22,3,0.058838,0.020963,0.032718,0.005157,0.049645,3,1
0.937493,11,1497,12,5,0.043184,0.011152,0.032788,0.000756,0.053481,14,1
0.625707,6,2025,12,1,0.002036,0.015079,0.010003,0.00304,0.01198,26,1
0.510245,10,753,15,1,0.150983,0.085488,0.091613,0.026117,0.230374,6,1
0.373198,9,696,23,3,0.101955,0.043676,0.080463,0.022183,0.169157,25,1
0.685261,15,3,15,3,0.034878,0.007623,0.062568,0.020067,0.125264,31,1
0.489806,20,342,4,15,0.019899,0.02015,0.069311,0.029261,0.154948,14,1
0.428723,22,66,8,4,0.074795,0.038063,0.082583,0.045851,0.245375,10,1
0.861938,23,72,8,5,0.083622,0.032348,0.097124,0.04585,0.24647,27,1
0.513425,26,378,13,3,0.076167,0.029534,0.079405,0.032772,0.202028,36,1
0.50239,22,939,14,4,0.098208,0.054814,0.092663,0.049269,0.278796,49,1
0.87047,30,1146,14,2,0.108983,0.076876,0.07615,0.044044,0.231298,34,1
0.680788,9,1899,19,2,0.105534,0.068849,0.049943,0.013259,0.136259,47,1
0.789427,6,1389,21,4,0.066515,0.024892,0.053372,0.01175,0.101727,12,1
0.477934,6,480,16,3,0.064198,0.034331,0.026566,0.0033,0.03808,30,1
0.649371,8,1164,20,1,0.06426,0.033645,0.033129,0.002516,0.08635,47,1
0.940537,8,3720,18,1,0.084816,0.052822,0.033811,0.001817,0.0766,19,1
0.598375,13,1944,7,0,0.082314,0.050502,0.018254,0.013557,0.022427,15,1
0.609426,13,1569,12,0,0.053214,0.02228,0.01993,0.011003,0.007224,21,1
0.927779,8,1554,15,3,0.109226,0.068201,0.057708,0.016684,0.155039,9,1
1.067541,11,1686,15,3,0.064557,0.034703,0.024125,0.005728,0.025133,16,1
0.657694,12,294,18,0,0.085617,0.054171,0.029822,0.001623,0.06405,24,1
0.766514,7,630,22,1,0.072744,0.03514,0.031094,0.006509,0.054221,10,1
0.992592,11,1743,12,7,0.05709,0.025329,0.031164,0.000596,0.058057,1,1
0.680806,6,2271,12,3,0.01187,0.000902,0.008379,0.004392,0.007404,39,1
0.565344,10,999,15,1,0.164889,0.099665,0.089989,0.024765,0.23495,19,1
0.74036,15,243,15,1,0.048784,0.006554,0.060944,0.018715,0.12984,44,1
0.544905,20,588,4,17,0.033805,0.005973,0.067687,0.027909,0.159524,27,1
0.483822,22,312,8,2,0.088701,0.05224,0.080959,0.044499,0.249951,3,1
0.917037,23,318,8,7,0.097528,0.046525,0.0955,0.044498,0.251046,14,1
0.568524,26,132,13,5,0.090073,0.043711,0.077781,0.03142,0.206604,23,1
0.578899,48,82989,5755,4230,0.036915,0.054331,0.04441,0.135657,0.344472,204,1
0.500993,35,82158,5754,4228,0.079758,0.020234,0.00721,0.092783,0.155232,104,1
0.869073,27,84243,5754,4234,0.090533,0.001828,0.009303,0.098008,0.20273,187,1
0.679391,48,81198,5759,4234,0.087084,0.006199,0.03551,0.128793,0.297769,106,1
0.78803,51,81708,5761,4228,0.048065,0.050156,0.032081,0.130302,0.332301,141,1
0.476537,51,82617,5756,4229,0.045748,0.040717,0.058887,0.145352,0.395948,183,1
0.647974,49,81933,5760,4231,0.04581,0.041403,0.052324,0.139536,0.347678,200,1
0.93914,49,79377,5758,4233,0.066366,0.022226,0.051642,0.140235,0.357428,134,1
0.596978,44,81153,5747,4232,0.063864,0.024546,0.067199,0.155609,0.411601,168,1
0.608029,44,81528,5752,4232,0.034764,0.052768,0.065523,0.153055,0.426804,174,1
1.066144,46,81411,5755,4229,0.046107,0.040345,0.061328,0.14778,0.408895,137,1
0.656297,45,82803,5758,4232,0.067167,0.020877,0.055631,0.143675,0.369978,177,1
0.765117,50,82467,5762,4233,0.054294,0.039908,0.054359,0.148561,0.379807,163,1
0.991195,46,81354,5752,4225,0.03864,0.049719,0.054289,0.142648,0.375971,152,1
0.679409,51,80826,5752,4229,0.00658,0.07595,0.077074,0.146444,0.441432,192,1
0.563947,47,82098,5755,4231,0.146439,0.024617,0.004536,0.117287,0.199078,172,1
0.4269,48,83547,5763,4233,0.097411,0.017195,0.006614,0.121221,0.260295,191,1
0.738963,42,82854,5755,4233,0.030334,0.068494,0.024509,0.123337,0.304188,197,1
0.543508,37,82509,5736,4215,0.015355,0.081021,0.017766,0.114143,0.274504,180,1
0.482425,35,82785,5748,4234,0.070251,0.022808,0.004494,0.097553,0.184077,156,1
0.91564,34,82779,5748,4225,0.079078,0.028523,0.010047,0.097554,0.182982,139,1
0.567127,31,83229,5753,4227,0.071623,0.031337,0.007672,0.110632,0.227424,130,1
0.617768,10,150,10,0,0.047389,0.008866,0.047636,0.009113,0.094697,49,1
0.539862,23,981,9,2,0.090232,0.042963,0.099256,0.051987,0.283937,51,1
0.907942,31,1104,9,4,0.101007,0.065025,0.082743,0.046762,0.236439,32,1
0.71826,10,1941,14,4,0.097558,0.056998,0.056536,0.015977,0.1414,49,1
0.826899,7,1431,16,2,0.058539,0.013041,0.059965,0.014468,0.106868,14,1
1.03344,12,2856,10,1,0.111206,0.06727,0.045135,0.0012,0.10457,1,1
0.515406,7,522,11,1,0.056222,0.02248,0.033159,0.000582,0.043221,28,1
0.686843,9,1206,15,1,0.056284,0.021794,0.039722,0.005234,0.091491,45,1
0.978009,9,3762,13,3,0.07684,0.040971,0.040404,0.004535,0.081741,21,1
0.635847,14,1986,2,2,0.074338,0.038651,0.024847,0.010839,0.027568,13,1
0.646898,14,1611,7,2,0.045238,0.010429,0.026523,0.008285,0.012365,19,1
0.965251,9,1596,10,5,0.10125,0.05635,0.064301,0.019402,0.16018,11,1
1.105013,12,1728,10,1,0.056581,0.022852,0.030718,0.00301,0.030274,18,1
0.695166,13,336,13,2,0.077641,0.04232,0.036415,0.001095,0.069191,22,1
0.803986,8,672,17,3,0.064768,0.023289,0.037687,0.003791,0.059362,8,1
1.030064,12,1785,7,5,0.049114,0.013478,0.037757,0.002122,0.063198,3,1
0.718278,7,2313,7,1,0.003894,0.012753,0.014972,0.001674,0.002263,37,1
0.602816,11,1041,10,1,0.156913,0.087814,0.096582,0.027483,0.240091,17,1
0.777832,16,285,10,3,0.040808,0.005297,0.067537,0.021433,0.134981,42,1
0.954509,24,360,3,5,0.089552,0.034674,0.102093,0.047216,0.256187,16,1
0.514669,10,390,4,4,0.033602,0.009303,0.021822,0.002478,0.051668,95,1
0.436763,23,1221,3,6,0.076445,0.0434,0.073442,0.040396,0.240908,5,1
0.804843,31,864,3,0,0.08722,0.065462,0.056929,0.035171,0.19341,78,1
0.615161,10,2181,8,0,0.083771,0.057435,0.030722,0.004386,0.098371,3,1
0.7238,7,1671,10,6,0.044752,0.013478,0.034151,0.002877,0.063839,32,1
0.930341,12,3096,4,3,0.097419,0.067707,0.019321,0.010391,0.061541,45,1
0.412307,7,762,5,5,0.042435,0.022917,0.007345,0.012173,0.000192,74,1
0.583744,9,1446,9,3,0.042497,0.022231,0.013908,0.006357,0.048462,91,1
0.87491,9,4002,7,1,0.063053,0.041408,0.01459,0.007056,0.038712,25,1
0.532748,14,2226,4,2,0.060551,0.039088,0.000967,0.02243,0.015461,59,1
0.543799,14,1851,1,2,0.031451,0.010866,0.000709,0.019876,0.030664,65,1
0.862152,9,1836,4,1,0.087463,0.056787,0.038487,0.007811,0.117151,35,1
1.001914,12,1968,4,5,0.042794,0.023289,0.004904,0.014601,0.012755,28,1
0.592067,13,576,7,2,0.063854,0.042757,0.010601,0.010496,0.026162,68,1
0.700887,8,912,11,1,0.050981,0.023726,0.011873,0.015382,0.016333,54,1
0.615179,7,2553,1,5,0.009893,0.012316,0.010842,0.013265,0.045292,83,1
0.499717,11,1281,4,3,0.143126,0.088251,0.070768,0.015892,0.197062,63,1
0.36267,10,168,12,1,0.094098,0.046439,0.059618,0.011958,0.135845,82,1
0.674733,16,525,4,1,0.027021,0.00486,0.041723,0.009842,0.091952,88,1
0.479278,21,870,15,19,0.012042,0.017387,0.048466,0.019036,0.121636,71,1
0.418195,23,594,3,0,0.066938,0.040826,0.061738,0.035626,0.212063,47,1
0.85141,24,600,3,9,0.075765,0.035111,0.076279,0.035625,0.213158,30,1
0.502897,27,150,2,7,0.06831,0.032297,0.05856,0.022547,0.168716,21,1
0.6389,11,714,22,5,0.074639,0.043918,0.018589,0.012134,0.050524,90,1
0.929074,32,540,21,1,0.128257,0.100077,0.053696,0.025515,0.192266,73,1
0.739392,11,2505,26,1,0.124808,0.09205,0.027489,0.00527,0.097227,8,1
0.848031,8,1995,28,7,0.085789,0.048093,0.030918,0.006779,0.062695,27,1
1.054572,13,3420,22,4,0.138456,0.102322,0.016088,0.020047,0.060397,40,1
0.536538,8,1086,23,6,0.083472,0.057532,0.004112,0.021829,0.000952,69,1
0.707975,10,1770,27,4,0.083534,0.056846,0.010675,0.016013,0.047318,86,1
0.999141,10,4326,25,2,0.10409,0.076023,0.011357,0.016712,0.037568,20,1
0.656979,15,2550,14,3,0.101588,0.073703,0.0042,0.032086,0.016605,54,1
0.66803,15,2175,19,3,0.072488,0.045481,0.002524,0.029532,0.031808,60,1
0.986383,10,2160,22,0,0.1285,0.091402,0.035254,0.001845,0.116007,30,1
1.126145,13,2292,22,6,0.083831,0.057904,0.001671,0.024257,0.013899,23,1
0.716298,14,900,25,3,0.104891,0.077372,0.007368,0.020152,0.025018,63,1
0.825118,9,1236,29,2,0.092018,0.058341,0.00864,0.025038,0.015189,49,1
1.051196,13,2349,19,10,0.076364,0.04853,0.00871,0.019125,0.019025,38,1
0.73941,8,2877,19,6,0.031144,0.022299,0.014075,0.022921,0.046436,78,1
0.623948,12,1605,22,4,0.184163,0.122866,0.067535,0.006236,0.195918,58,1
0.486901,11,156,30,2,0.135135,0.081054,0.056385,0.002302,0.134701,77,1
0.798964,17,849,22,2,0.068058,0.029755,0.03849,0.000186,0.090808,83,1
0.542426,24,918,15,1,0.107975,0.075441,0.058505,0.02597,0.210919,42,1
0.975641,25,924,15,10,0.116802,0.069726,0.073046,0.025969,0.212014,25,1
0.627128,28,474,20,8,0.109347,0.066912,0.055327,0.012891,0.167572,16,1
0.59449,7,153,5,0,0.050838,0.02836,0.017638,0.004841,0.052882,17,1
0.884664,28,1101,4,4,0.104456,0.084519,0.052745,0.032808,0.194624,34,1
0.694982,7,1944,9,4,0.101007,0.076492,0.026538,0.002023,0.099585,115,1
0.803621,4,1434,11,2,0.061988,0.032535,0.029967,0.000514,0.065053,80,1
1.010162,9,2859,5,1,0.114655,0.086764,0.015137,0.012754,0.062755,67,1
0.492128,4,525,6,1,0.059671,0.041974,0.003161,0.014536,0.001406,38,1
0.663565,6,1209,10,1,0.059733,0.041288,0.009724,0.00872,0.049676,21,1
0.954731,6,3765,8,3,0.080289,0.060465,0.010406,0.009419,0.039926,87,1
0.612569,11,1989,3,2,0.077787,0.058145,0.005151,0.024793,0.014247,53,1
0.62362,11,1614,2,2,0.048687,0.029923,0.003475,0.022239,0.02945,47,1
1.081735,9,1731,5,1,0.06003,0.042346,0.00072,0.016964,0.011541,84,1
0.671888,10,339,8,2,0.08109,0.061814,0.006417,0.012859,0.027376,44,1
0.780708,5,675,12,3,0.068217,0.042783,0.007689,0.017745,0.017547,58,1
1.006786,9,1788,2,5,0.052563,0.032972,0.007759,0.011832,0.021383,69,1
0.695,4,2316,2,1,0.007343,0.006741,0.015026,0.015628,0.044078,29,1
0.579538,8,1044,5,1,0.160362,0.107308,0.066584,0.013529,0.198276,49,1
0.442491,7,405,13,3,0.111334,0.065496,0.055434,0.009595,0.137059,30,1
0.559099,18,633,14,15,0.029278,0.00167,0.044282,0.016673,0.12285,41,1
0.498016,20,357,2,4,0.084174,0.059883,0.057554,0.033263,0.213277,65,1
0.582718,24,87,3,3,0.085546,0.051354,0.054376,0.020184,0.16993,91,1
0.536486,43,92331,9829,1317,0.056103,0.061839,0.027599,0.145541,0.33504,175,1
0.45858,30,91500,9828,1315,0.098946,0.027742,0.024021,0.102667,0.1458,75,1
0.82666,22,93585,9828,1321,0.109721,0.00568,0.007508,0.107892,0.193298,158,1
0.636978,43,90540,9833,1321,0.106272,0.013707,0.018699,0.138677,0.288337,77,1
0.745617,46,91050,9835,1315,0.067253,0.057664,0.01527,0.140186,0.322869,112,1
0.952158,41,89625,9829,1318,0.11992,0.003435,0.0301,0.153454,0.325167,125,1
0.434124,46,91959,9830,1316,0.064936,0.048225,0.042076,0.155236,0.386516,154,1
0.554565,39,90495,9821,1319,0.083052,0.032054,0.050388,0.165493,0.402169,139,1
0.565616,39,90870,9826,1319,0.053952,0.060276,0.048712,0.162939,0.417372,145,1
0.883969,44,90885,9829,1322,0.109964,0.014355,0.010934,0.135252,0.269557,115,1
1.023731,41,90753,9829,1316,0.065295,0.047853,0.044517,0.157664,0.399463,108,1
0.613884,40,92145,9832,1319,0.086355,0.028385,0.03882,0.153559,0.360546,148,1
0.722704,45,91809,9836,1320,0.073482,0.047416,0.037548,0.158445,0.370375,134,1
0.948782,41,90696,9826,1312,0.057828,0.057227,0.037478,0.152532,0.366539,123,1
0.636996,46,90168,9826,1316,0.012608,0.083458,0.060263,0.156328,0.432,163,1
0.521534,42,91440,9829,1318,0.165627,0.017109,0.021347,0.127171,0.189646,143,1
0.384487,43,92889,9837,1320,0.116599,0.024703,0.010197,0.131105,0.250863,162,1
0.69655,37,92196,9829,1320,0.049522,0.076002,0.007698,0.133221,0.294756,168,1
0.501095,32,91851,9810,1302,0.034543,0.088529,0.000955,0.124027,0.265072,151,1
0.440012,30,92127,9822,1321,0.089439,0.030316,0.012317,0.107437,0.174645,127,1
0.873227,29,92121,9822,1312,0.098266,0.036031,0.026858,0.107438,0.17355,110,1
0.524714,26,92571,9827,1314,0.090811,0.038845,0.009139,0.120516,0.217992,101,1
0.607764,11,579,9,5,0.049885,0.014326,0.047663,0.012103,0.103924,20,1
0.529858,24,252,8,7,0.092728,0.048423,0.099283,0.054977,0.293164,120,1
0.897938,32,1833,8,1,0.103503,0.070485,0.08277,0.049752,0.245666,37,1
0.708256,11,1212,13,1,0.100054,0.062458,0.056563,0.018967,0.150627,118,1
0.816895,8,702,15,7,0.061035,0.018501,0.059992,0.017458,0.116095,83,1
1.023436,13,2127,9,4,0.113702,0.07273,0.045162,0.00419,0.113797,70,1
0.505402,8,207,10,6,0.058718,0.02794,0.033186,0.002408,0.052448,41,1
0.676839,10,477,14,4,0.05878,0.027254,0.039749,0.008224,0.100718,24,1
0.968005,10,3033,12,2,0.079336,0.046431,0.040431,0.007525,0.090968,90,1
0.625843,15,1257,1,3,0.076834,0.044111,0.024874,0.007849,0.036795,56,1
0.636894,15,882,6,3,0.047734,0.015889,0.02655,0.005295,0.021592,50,1
0.955247,10,867,9,0,0.103746,0.06181,0.064328,0.022392,0.169407,80,1
1.095009,13,999,9,6,0.059077,0.028312,0.030745,0.00002,0.039501,87,1
0.685162,14,393,12,3,0.080137,0.04778,0.036442,0.004085,0.078418,47,1
0.793982,9,57,16,2,0.067264,0.028749,0.037714,0.000801,0.068589,61,1
1.02006,13,1056,6,10,0.05161,0.018938,0.037784,0.005112,0.072425,72,1
0.592812,12,312,9,4,0.159409,0.093274,0.096609,0.030473,0.249318,52,1
0.455765,11,1137,17,2,0.110381,0.051462,0.085459,0.026539,0.188101,33,1
0.767828,17,444,9,2,0.043304,0.000163,0.067564,0.024423,0.144208,27,1
0.572373,22,99,10,20,0.028325,0.012364,0.074307,0.033617,0.173892,44,1
0.51129,24,375,2,1,0.083221,0.045849,0.087579,0.050207,0.264319,68,1
0.944505,25,369,2,10,0.092048,0.040134,0.10212,0.050206,0.265414,85,1
0.595992,28,819,7,8,0.084593,0.03732,0.084401,0.037128,0.220972,94,1
0.552094,48,113055,10376,2504,0.049431,0.060704,0.032752,0.142888,0.337809,241,1
0.474188,35,112224,10375,2502,0.092274,0.026607,0.018868,0.100014,0.148569,141,1
0.842268,27,114309,10375,2508,0.103049,0.004545,0.002355,0.105239,0.196067,224,1
0.652586,48,111264,10380,2508,0.0996,0.012572,0.023852,0.136024,0.291106,143,1
0.761225,51,111774,10382,2502,0.060581,0.056529,0.020423,0.137533,0.325638,178,1
0.967766,46,110349,10376,2505,0.113248,0.0023,0.035253,0.150801,0.327936,191,1
0.449732,51,112683,10377,2503,0.058264,0.04709,0.047229,0.152583,0.389285,220,1
0.621169,49,111999,10381,2505,0.058326,0.047776,0.040666,0.146767,0.341015,237,1
0.912335,49,109443,10379,2507,0.078882,0.028599,0.039984,0.147466,0.350765,171,1
0.570173,44,111219,10368,2506,0.07638,0.030919,0.055541,0.16284,0.404938,205,1
0.581224,44,111594,10373,2506,0.04728,0.059141,0.053865,0.160286,0.420141,211,1
0.899577,49,111609,10376,2509,0.103292,0.01322,0.016087,0.132599,0.272326,181,1
0.629492,45,112869,10379,2506,0.079683,0.02725,0.043973,0.150906,0.363315,214,1
0.738312,50,112533,10383,2507,0.06681,0.046281,0.042701,0.155792,0.373144,200,1
0.96439,46,111420,10373,2499,0.051156,0.056092,0.042631,0.149879,0.369308,189,1
0.652604,51,110892,10373,2503,0.005936,0.082323,0.065416,0.153675,0.434769,229,1
0.537142,47,112164,10376,2505,0.158955,0.018244,0.016194,0.124518,0.192415,209,1
0.400095,48,113613,10384,2507,0.109927,0.023568,0.005044,0.128452,0.253632,228,1
0.712158,42,112920,10376,2507,0.04285,0.074867,0.012851,0.130568,0.297525,234,1
0.516703,37,112575,10357,2489,0.027871,0.087394,0.006108,0.121374,0.267841,217,1
0.888835,34,112845,10369,2499,0.091594,0.034896,0.021705,0.104785,0.176319,176,1
0.540322,31,113295,10374,2501,0.084139,0.03771,0.003986,0.117863,0.220761,167,1
0.487795,9,45,7,2,0.033176,0.001272,0.03988,0.005431,0.066343,28,1
0.409889,22,786,6,0,0.076019,0.032825,0.0915,0.048305,0.255583,72,1
0.777969,30,1299,6,6,0.086794,0.054887,0.074987,0.04308,0.208085,11,1
0.588287,9,1746,11,6,0.083345,0.04686,0.04878,0.012295,0.113046,70,1
0.696926,6,1236,13,0,0.044326,0.002903,0.052209,0.010786,0.078514,35,1
0.903467,11,2661,7,3,0.096993,0.057132,0.037379,0.002482,0.076216,22,1
0.385433,6,327,8,1,0.042009,0.012342,0.025403,0.004264,0.014867,7,1
0.55687,8,1011,12,3,0.042071,0.011656,0.031966,0.001552,0.063137,24,1
0.505874,13,1791,1,4,0.060125,0.028513,0.017091,0.014521,0.000786,8,1
0.516925,13,1416,4,4,0.031025,0.000291,0.018767,0.011967,0.015989,2,1
0.835278,8,1401,7,7,0.087037,0.046212,0.056545,0.01572,0.131826,32,1
0.97504,11,1533,7,1,0.042368,0.012714,0.022962,0.006692,0.00192,39,1
