entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
0.28751,25,75,9,4,0.043561,0.027163,0.082905,0.066506,0.208179,2,1
0.304434,26,1881,6,5,0.044916,0.046426,0.050205,0.051715,0.169905,9,1
0.253566,26,303,9,5,0.10388,0.094842,0.083135,0.074097,0.295259,5,1
0.294331,69,28347,3793,755,0.084507,0.015142,0.03864,0.108006,0.259255,80,1
0.452525,24,1920,8,4,0.028106,0.036527,0.02307,0.031492,0.091454,30,1
0.265957,7,120,9,4,0.036264,0.001275,0.00602,0.031519,0.052604,114,1
0.22105,2,840,9,5,0.047837,0.016318,0.005168,0.036687,0.057393,109,1
0.318275,6,2319,9,5,0.003193,0.014368,0.018186,0.035746,0.084415,71,1
0.323943,1,2193,9,5,0.051198,0.018575,0.002315,0.034939,0.049878,92,1
0.170721,5,336,9,5,0.020723,0.001876,0.015605,0.034452,0.074327,65,1
0.234354,2,588,8,4,0.071434,0.03027,0.017084,0.02408,0.00764,81,1
0.307564,5,264,9,5,0.016394,0.008895,0.008777,0.034067,0.063199,53,1
0.214854,24,1641,8,5,0.100783,0.113523,0.045129,0.057869,0.244501,8,1
0.152665,3,837,9,5,0.003862,0.006982,0.033598,0.036718,0.104699,20,1
0.289538,7,891,9,4,0.00579,0.020627,0.072479,0.057642,0.156718,2,1
0.428979,6,1212,8,5,0.016062,0.002189,0.065087,0.051215,0.154486,3,1
0.258042,7,1350,10,5,0.051134,0.033372,0.030143,0.047905,0.094139,4,1
0.23525,4,1467,7,4,0.029908,0.02756,0.052575,0.054924,0.126788,15,1
0.417596,1,1578,2,4,0.016831,0.003845,0.076607,0.055932,0.172582,26,1
0.321072,5,912,9,5,0.02329,0.012097,0.039903,0.051096,0.122205,2,1
0.467444,4,3033,8,1,0.012727,0.013979,0.00952,0.017186,0.040397,106,1
0.320516,16,2718,8,2,0.016733,0.006808,0.016292,0.026216,0.069453,44,1
0.611769,4,987,5,1,0.039933,0.033675,0.02533,0.031588,0.062937,30,1
0.391348,3,504,7,2,0.027065,0.011201,0.004026,0.01989,0.046327,204,1
0.369026,27,1794,8,1,0.037147,0.02462,0.060642,0.048114,0.154368,37,1
0.38595,28,162,5,2,0.038502,0.043883,0.027942,0.033323,0.116094,26,1
0.335082,28,1416,8,2,0.097466,0.092299,0.060872,0.055705,0.241448,30,1
0.375847,71,26628,3794,758,0.078093,0.012599,0.060903,0.126398,0.313066,115,1
0.534041,26,201,7,1,0.021692,0.033984,0.000807,0.0131,0.037643,5,1
0.347473,9,1599,8,1,0.042678,0.001268,0.028283,0.013127,0.001207,149,1
0.302566,4,879,8,2,0.054251,0.018861,0.017095,0.018295,0.003582,144,1
0.399791,4,600,8,2,0.009607,0.011825,0.004077,0.017354,0.030604,106,1
0.405459,1,474,8,2,0.057612,0.021118,0.019948,0.016547,0.003933,127,1
0.252237,3,2055,8,2,0.027137,0.004419,0.006658,0.01606,0.020516,100,1
0.31587,4,2307,7,1,0.077848,0.032813,0.039347,0.005688,0.046171,116,1
0.38908,3,1983,8,2,0.022808,0.006352,0.013486,0.015675,0.009388,88,1
0.29637,26,78,7,2,0.094369,0.11098,0.022866,0.039477,0.19069,27,1
0.234181,1,882,8,2,0.002552,0.004439,0.011335,0.018326,0.050888,55,1
0.371054,9,828,8,1,0.012204,0.02317,0.050216,0.03925,0.102907,33,1
0.510495,8,507,7,2,0.009648,0.000354,0.042824,0.032823,0.100675,32,1
0.339558,9,369,9,2,0.057548,0.035915,0.00788,0.029513,0.040328,31,1
0.316766,6,252,6,1,0.036322,0.030103,0.030312,0.036532,0.072977,20,1
0.499112,1,141,1,1,0.010417,0.006388,0.054344,0.03754,0.118771,9,1
0.402588,7,807,8,2,0.029704,0.01464,0.01764,0.032704,0.068394,33,1
0.413655,7,2679,16,0,0.044245,0.007085,0.013751,0.023409,0.061325,111,1
0.266727,13,2364,16,1,0.048251,0.027872,0.012061,0.032439,0.090381,49,1
0.55798,1,633,13,0,0.071451,0.054739,0.021099,0.037811,0.083865,35,1
0.337559,6,150,15,1,0.058583,0.032265,0.000205,0.026113,0.067255,209,1
0.315237,24,1440,16,0,0.005629,0.003556,0.056411,0.054337,0.175296,42,1
0.332161,25,516,13,1,0.006984,0.022819,0.023711,0.039546,0.137022,31,1
0.281293,25,1062,16,1,0.065948,0.071235,0.056641,0.061928,0.262376,35,1
0.322058,68,26982,3786,759,0.046575,0.008465,0.065134,0.120175,0.292138,120,1
0.480252,23,555,15,0,0.009826,0.01292,0.003424,0.019323,0.058571,10,1
0.293684,6,1245,16,0,0.074196,0.022332,0.032514,0.01935,0.019721,154,1
0.248777,1,525,16,1,0.085769,0.039925,0.021326,0.024518,0.02451,149,1
0.346002,7,954,16,1,0.041125,0.009239,0.008308,0.023577,0.051532,111,1
0.35167,2,828,16,1,0.08913,0.042182,0.024179,0.02277,0.016995,132,1
0.198448,6,1701,16,1,0.058655,0.025483,0.010889,0.022283,0.041444,105,1
0.262081,1,1953,15,0,0.109366,0.053877,0.043578,0.011911,0.025243,121,1
0.335291,6,1629,16,1,0.054326,0.014712,0.017717,0.021898,0.030316,93,1
0.242581,23,276,15,1,0.062851,0.089916,0.018635,0.0457,0.211618,32,1
0.180392,4,528,16,1,0.03407,0.016625,0.007104,0.024549,0.071816,60,1
0.317265,6,474,16,0,0.043722,0.044234,0.045985,0.045473,0.123835,38,1
0.456706,5,153,15,1,0.02187,0.021418,0.038593,0.039046,0.121603,37,1
0.285769,6,15,17,1,0.089066,0.056979,0.003649,0.035736,0.061256,36,1
0.262977,3,102,14,0,0.06784,0.051167,0.026081,0.042755,0.093905,25,1
0.445323,2,213,9,0,0.021101,0.027452,0.050113,0.043763,0.139699,14,1
0.348799,4,453,16,1,0.061222,0.035704,0.013409,0.038927,0.089322,38,1
0.286083,4,3006,7,1,0.003477,0.01321,0.0625,0.052767,0.16241,115,1
0.139155,16,2691,7,2,0.007483,0.033997,0.088312,0.061797,0.191466,53,1
0.430408,4,960,4,1,0.030683,0.060864,0.09735,0.067169,0.18495,39,1
0.209987,3,477,6,2,0.017815,0.03839,0.076046,0.055471,0.16834,213,1
0.187665,27,1767,7,1,0.046397,0.002569,0.132662,0.083695,0.276381,46,1
0.204589,28,189,4,2,0.047752,0.016694,0.099962,0.068904,0.238107,35,1
0.153721,28,1389,7,2,0.106716,0.06511,0.132892,0.091286,0.363461,39,1
0.194486,71,26655,3795,758,0.087343,0.01459,0.011117,0.090817,0.191053,124,1
0.35268,26,228,6,1,0.030942,0.006795,0.072827,0.048681,0.159656,14,1
0.166112,9,1572,7,1,0.033428,0.028457,0.043737,0.048708,0.120806,158,1
0.121205,4,852,7,2,0.045001,0.04605,0.054925,0.053876,0.125595,153,1
0.21843,4,627,7,2,0.000357,0.015364,0.067943,0.052935,0.152617,115,1
0.224098,1,501,7,2,0.048362,0.048307,0.052072,0.052128,0.11808,136,1
0.070876,3,2028,7,2,0.017887,0.031608,0.065362,0.051641,0.142529,109,1
0.134509,4,2280,6,1,0.068598,0.060002,0.032673,0.041269,0.075842,125,1
0.207719,3,1956,7,2,0.013558,0.020837,0.058534,0.051256,0.131401,97,1
0.115009,26,51,6,2,0.103619,0.083791,0.094886,0.075058,0.312703,36,1
0.05282,1,855,7,2,0.006698,0.02275,0.083355,0.053907,0.172901,64,1
0.189693,9,801,7,1,0.002954,0.050359,0.122236,0.074831,0.22492,42,1
0.329134,8,480,6,2,0.018898,0.027543,0.114844,0.068404,0.222688,41,1
0.158197,9,342,8,2,0.048298,0.063104,0.0799,0.065094,0.162341,40,1
0.135405,6,225,5,1,0.027072,0.057292,0.102332,0.072113,0.19499,29,1
0.317751,1,114,0,1,0.019667,0.033577,0.126364,0.073121,0.240784,18,1
0.221227,7,780,7,2,0.020454,0.041829,0.08966,0.068285,0.190407,42,1
0.386748,12,135,15,0,0.015772,0.012342,0.005425,0.022689,0.049624,109,1
0.23982,8,450,15,1,0.019778,0.008445,0.020387,0.031719,0.07868,47,1
0.531073,4,2181,12,0,0.042978,0.035312,0.029425,0.037091,0.072164,33,1
0.310652,11,2664,14,1,0.03011,0.012838,0.008121,0.025393,0.055554,207,1
0.28833,19,1374,15,0,0.034102,0.022983,0.064737,0.053617,0.163595,40,1
0.305254,20,3330,12,1,0.035457,0.042246,0.032037,0.038826,0.125321,29,1
0.254386,20,1752,15,1,0.094421,0.090662,0.064967,0.061208,0.250675,33,1
0.295151,63,29796,3787,759,0.075048,0.010962,0.056808,0.120895,0.303839,118,1
0.453345,18,3369,14,0,0.018647,0.032347,0.004902,0.018603,0.04687,8,1
0.266777,1,1569,15,0,0.045723,0.002905,0.024188,0.01863,0.00802,152,1
0.22187,4,2289,15,1,0.057296,0.020498,0.013,0.023798,0.012809,147,1
0.319095,12,3768,15,1,0.012652,0.010188,1.80E-05,0.022857,0.039831,109,1
0.324763,7,3642,15,1,0.060657,0.022755,0.015853,0.02205,0.005294,130,1
0.171541,11,1113,15,1,0.030182,0.006056,0.002563,0.021563,0.029743,103,1
0.235174,4,861,14,0,0.080893,0.03445,0.035252,0.011191,0.036944,119,1
0.308384,11,1185,15,1,0.025853,0.004715,0.009391,0.021178,0.018615,91,1
0.215674,18,3090,14,1,0.091324,0.109343,0.026961,0.04498,0.199917,30,1
0.153485,9,2286,15,1,0.005597,0.002802,0.01543,0.023829,0.060115,58,1
0.290358,1,2340,15,0,0.015249,0.024807,0.054311,0.044753,0.112134,36,1
0.429799,0,2661,14,1,0.006603,0.001991,0.046919,0.038326,0.109902,35,1
0.258862,1,2799,16,1,0.060593,0.037552,0.011975,0.035016,0.049555,34,1
0.23607,2,2916,13,0,0.039367,0.03174,0.034407,0.042035,0.082204,23,1
0.418416,7,3027,8,0,0.007372,0.008025,0.058439,0.043043,0.127998,12,1
0.321892,1,2361,15,1,0.032749,0.016277,0.021735,0.038207,0.077621,36,1
0.353883,7,2469,7,3,0.036705,0.003664,0.01362,0.01942,0.036281,117,1
0.206955,13,2154,7,4,0.040711,0.024451,0.012192,0.02845,0.065337,55,1
0.498208,1,423,4,3,0.063911,0.051318,0.02123,0.033822,0.058821,41,1
0.277787,6,60,6,4,0.051043,0.028844,7.40E-05,0.022124,0.042211,215,1
0.255465,24,1230,7,3,0.013169,0.006977,0.056542,0.050348,0.150252,48,1
0.272389,25,726,4,4,0.014524,0.02624,0.023842,0.035557,0.111978,37,1
0.221521,25,852,7,4,0.073488,0.074656,0.056772,0.057939,0.237332,41,1
0.262286,68,27192,3795,756,0.054115,0.005044,0.065003,0.124164,0.317182,126,1
0.42048,23,765,6,3,0.002286,0.016341,0.003293,0.015334,0.033527,16,1
0.233912,6,1035,7,3,0.066656,0.018911,0.032383,0.015361,0.005323,160,1
0.189005,1,315,7,4,0.078229,0.036504,0.021195,0.020529,0.000534,155,1
0.28623,7,1164,7,4,0.033585,0.005818,0.008177,0.019588,0.026488,117,1
0.291898,2,1038,7,4,0.08159,0.038761,0.024048,0.018781,0.008049,138,1
0.138676,6,1491,7,4,0.051115,0.022062,0.010758,0.018294,0.0164,111,1
0.202309,1,1743,6,3,0.101826,0.050456,0.043447,0.007922,0.050287,127,1
0.275519,6,1419,7,4,0.046786,0.011291,0.017586,0.017909,0.005272,99,1
0.182809,23,486,6,4,0.070391,0.093337,0.018766,0.041711,0.186574,38,1
0.12062,4,318,7,4,0.02653,0.013204,0.007235,0.02056,0.046772,66,1
0.257493,6,264,7,3,0.036182,0.040813,0.046116,0.041484,0.098791,44,1
0.396934,5,57,6,4,0.01433,0.017997,0.038724,0.035057,0.096559,43,1
0.225997,6,195,8,4,0.081526,0.053558,0.00378,0.031747,0.036212,42,1
0.203205,3,312,5,3,0.0603,0.047746,0.026212,0.038766,0.068861,31,1
0.385551,2,423,0,3,0.013561,0.024031,0.050244,0.039774,0.114655,20,1
0.289027,4,243,7,4,0.053682,0.032283,0.01354,0.034938,0.064278,44,1
0.359611,2,2655,10,7,0.020022,0.010281,0.018611,0.048914,0.119086,104,1
0.212683,18,2340,10,8,0.024028,0.010506,0.044423,0.057944,0.148142,42,1
0.503936,6,609,7,7,0.047228,0.037373,0.053461,0.063316,0.141626,28,1
0.283515,1,126,9,8,0.03436,0.014899,0.032157,0.051618,0.125016,202,1
0.261193,29,1416,10,7,0.029852,0.020922,0.088773,0.079842,0.233057,35,1
0.278117,30,540,7,8,0.031207,0.040185,0.056073,0.065051,0.194783,24,1
0.227249,30,1038,10,8,0.090171,0.088601,0.089003,0.087433,0.320137,28,1
0.268014,73,27006,3792,752,0.070798,0.008901,0.032772,0.09467,0.234377,113,1
0.426208,28,579,9,7,0.014397,0.030286,0.028938,0.044828,0.116332,3,1
0.23964,11,1221,10,7,0.049973,0.004966,0.000152,0.044855,0.077482,147,1
0.194733,6,501,10,8,0.061546,0.022559,0.011036,0.050023,0.082271,142,1
0.291958,2,978,10,8,0.016902,0.008127,0.024054,0.049082,0.109293,104,1
0.297626,3,852,10,8,0.064907,0.024816,0.008183,0.048275,0.074756,125,1
0.144404,1,1677,10,8,0.034432,0.008117,0.021473,0.047788,0.099205,98,1
0.208037,6,1929,9,7,0.085143,0.036511,0.011216,0.037416,0.032518,114,1
0.281247,1,1605,10,8,0.030103,0.002654,0.014645,0.047403,0.088077,86,1
0.188537,28,300,9,8,0.087074,0.107282,0.050997,0.071205,0.269379,25,1
0.126348,1,504,10,8,0.009847,0.000741,0.039466,0.050054,0.129577,53,1
0.263221,11,450,10,7,0.019499,0.026868,0.078347,0.070978,0.181596,31,1
0.402662,10,129,9,8,0.002353,0.004052,0.070955,0.064551,0.179364,30,1
0.231725,11,9,11,8,0.064843,0.039613,0.036011,0.061241,0.119017,29,1
0.208933,8,126,8,7,0.043617,0.033801,0.058443,0.06826,0.151666,18,1
0.391279,3,237,3,7,0.003122,0.010086,0.082475,0.069268,0.19746,7,1
0.294755,9,429,10,8,0.036999,0.018338,0.045771,0.064432,0.147083,31,1
0.315774,27,639,10,14,0.069785,0.038308,0.000133,0.03161,0.070858,32,1
0.328707,10,2436,5,14,0.033516,0.019243,0.013912,0.000361,0.026681,43,1
0.466627,5,1731,7,15,0.014082,0.011899,0.00173,0.003913,0.026204,6,1
0.189245,30,7158,8,6,0.030138,0.06865,0.001489,0.04,0.087313,62,1
0.317299,7,246,4,16,0.033617,0.025138,0.105441,0.096962,0.374478,250,1
0.308351,3,1305,9,11,0.046622,0.022874,0.059888,0.083636,0.256959,176,1
0.239983,5,1260,9,14,0.015389,0.009243,0.08758,0.093725,0.321302,242,1
0.379928,7,423,8,15,0.022881,0.007061,0.125996,0.110176,0.407394,171,1
0.46418,8,2637,7,13,0.031337,0.009009,0.142212,0.119883,0.454839,185,1
0.289032,5,2841,7,16,0.005209,0.005363,0.103128,0.092556,0.344752,227,1
0.385763,5,3288,5,13,0.004013,0.008831,0.131185,0.118341,0.426417,197,1
0.366736,25,1410,10,13,0.062196,0.037306,0.013826,0.038715,0.10712,15,1
0.365052,26,801,9,15,0.044079,0.021519,0.009975,0.032535,0.107091,66,1
0.156851,25,4479,8,12,0.050726,0.025817,0.022281,0.047191,0.135972,17,1
0.240171,30,5370,10,15,0.046645,0.032096,0.018308,0.032857,0.108324,10,1
0.338932,24,465,10,14,0.059743,0.036661,0.01225,0.035332,0.09816,15,1
0.147299,5,1104,8,13,0.013004,0.00272,0.117969,0.107685,0.399264,222,1
0.124801,30,1515,9,8,0.007699,0.049843,0.002103,0.040041,0.087907,0,1
0.37358,8,54,8,13,0.052324,0.036114,0.005992,0.010218,0.013756,63,1
0.508612,8,2148,6,14,0.058467,0.046169,0.003157,0.015454,0.039297,9,1
0.285599,11,864,6,13,0.056963,0.041536,0.008964,0.006463,0.004144,74,1
0.387947,13,1017,8,13,0.015607,0.013434,0.002994,0.000822,0.002102,18,1
0.455428,8,1164,7,13,0.041406,0.02812,0.015388,0.002102,0.026996,47,1
0.223327,9,1491,7,12,0.100158,0.056618,0.010649,0.032891,0.01897,118,1
0.266922,25,2880,11,10,0.067622,0.02979,0.006662,0.03117,0.049352,9,1
0.279855,8,4677,6,10,0.031353,0.010725,0.020707,7.90E-05,0.048187,2,1
0.417775,3,3972,8,11,0.011919,0.003381,0.005065,0.003473,0.004698,47,1
0.140393,28,9399,9,2,0.032301,0.077168,0.005306,0.03956,0.065807,21,1
0.268447,9,1995,5,12,0.03578,0.033656,0.098646,0.096522,0.352972,291,1
0.259499,1,936,10,7,0.044459,0.014356,0.053093,0.083196,0.235453,217,1
0.191131,7,981,10,10,0.013226,0.000725,0.080785,0.093285,0.299796,283,1
0.331076,9,1818,9,11,0.025044,0.015579,0.119201,0.109736,0.385888,212,1
0.415328,10,396,8,9,0.0335,0.017527,0.135417,0.119443,0.433333,226,1
0.24018,7,600,8,12,0.007372,0.003155,0.096333,0.092116,0.323246,268,1
0.336911,7,1047,6,9,0.006176,0.000313,0.12439,0.117901,0.404911,238,1
0.317884,23,831,11,9,0.060033,0.028788,0.007031,0.038275,0.085614,56,1
0.3162,24,3042,10,11,0.041916,0.013001,0.00318,0.032095,0.085585,107,1
0.107999,23,6720,9,8,0.048563,0.017299,0.015486,0.046751,0.114466,58,1
0.191319,28,7611,11,11,0.044482,0.023578,0.011513,0.032417,0.086818,51,1
0.29008,22,2706,11,10,0.05758,0.028143,0.005455,0.034892,0.076654,56,1
0.098447,7,3345,9,9,0.015167,0.011238,0.111174,0.107245,0.377758,263,1
0.075949,28,3756,10,4,0.009862,0.058361,0.008898,0.039601,0.066401,41,1
0.324728,6,2187,9,9,0.050161,0.027596,0.012787,0.009778,0.00775,22,1
0.45976,6,4389,7,10,0.056304,0.037651,0.003638,0.015014,0.017791,32,1
0.236747,9,3105,7,9,0.0548,0.033018,0.015759,0.006023,0.017362,33,1
0.339095,11,3258,9,9,0.013444,0.004916,0.009789,0.001262,0.019404,23,1
0.406576,6,3405,8,9,0.039243,0.019602,0.022183,0.002542,0.048502,6,1
0.174475,7,3732,8,8,0.097995,0.0481,0.017444,0.032451,0.002536,77,1
0.253621,29,1932,8,9,0.071339,0.038241,0.001256,0.034354,0.088228,51,1
0.266554,12,3729,3,9,0.03507,0.019176,0.012789,0.003105,0.009311,62,1
0.404474,7,3024,5,10,0.015636,0.011832,0.002853,0.006657,0.043574,13,1
0.127092,32,8451,6,1,0.028584,0.068717,0.002612,0.042744,0.104683,81,1
0.255146,5,1047,2,11,0.032063,0.025205,0.106564,0.099706,0.391848,231,1
0.246198,5,12,7,6,0.048176,0.022807,0.061011,0.08638,0.274329,157,1
0.17783,3,33,7,9,0.016943,0.009176,0.088703,0.096469,0.338672,223,1
0.317775,5,870,6,10,0.021327,0.007128,0.127119,0.11292,0.424764,152,1
0.402027,6,1344,5,8,0.029783,0.009076,0.143335,0.122627,0.472209,166,1
0.226879,3,1548,5,11,0.003655,0.005296,0.104251,0.0953,0.362122,208,1
0.32361,3,1995,3,8,0.002459,0.008764,0.132308,0.121085,0.443787,178,1
0.304583,27,117,8,8,0.06375,0.037239,0.014949,0.041459,0.12449,4,1
0.302899,28,2094,7,10,0.045633,0.021452,0.011098,0.035279,0.124461,47,1
0.094698,27,5772,6,7,0.05228,0.02575,0.023404,0.049935,0.153342,2,1
0.178018,32,6663,8,10,0.048199,0.032029,0.019431,0.035601,0.125694,9,1
0.276779,26,1758,8,9,0.061297,0.036594,0.013373,0.038076,0.11553,4,1
0.085146,3,2397,6,8,0.01145,0.002787,0.119092,0.110429,0.416634,203,1
0.062648,32,2808,7,3,0.006145,0.04991,0.00098,0.042785,0.105277,19,1
0.311427,10,1239,6,8,0.053878,0.036047,0.004869,0.012962,0.031126,82,1
0.446459,10,3441,4,9,0.060021,0.046102,0.00428,0.018198,0.056667,28,1
0.223446,13,2157,4,8,0.058517,0.041469,0.007841,0.009207,0.021514,93,1
0.325794,15,2310,6,8,0.017161,0.013367,0.001871,0.001922,0.019472,37,1
0.393275,10,2457,5,8,0.04296,0.028053,0.014265,0.000642,0.009626,66,1
0.161174,11,2784,5,7,0.101712,0.056551,0.009526,0.035635,0.03634,137,1
0.251906,27,1497,7,7,0.065289,0.032858,0.002991,0.02944,0.059643,62,1
0.264839,10,300,2,7,0.02902,0.013793,0.017036,0.001809,0.037896,73,1
0.402759,5,405,4,8,0.009586,0.006449,0.001394,0.001743,0.014989,24,1
0.125377,30,5022,5,1,0.034634,0.0741,0.001635,0.03783,0.076098,92,1
0.253431,7,2382,1,9,0.038113,0.030588,0.102317,0.094792,0.363263,220,1
0.244483,3,3441,6,4,0.042126,0.017424,0.056764,0.081466,0.245744,146,1
0.176115,5,3396,6,7,0.010893,0.003793,0.084456,0.091555,0.310087,212,1
0.31606,7,2559,5,8,0.027377,0.012511,0.122872,0.108006,0.396179,141,1
0.400312,8,4773,4,6,0.035833,0.014459,0.139088,0.117713,0.443624,155,1
0.225164,5,4977,4,9,0.009705,8.70E-05,0.100004,0.090386,0.333537,197,1
0.321895,5,5424,2,6,0.008509,0.003381,0.128061,0.116171,0.415202,167,1
0.302868,25,3546,7,6,0.0577,0.031856,0.010702,0.036545,0.095905,15,1
0.301184,26,1335,6,8,0.039583,0.016069,0.006851,0.030365,0.095876,36,1
0.092983,25,2343,5,5,0.04623,0.020367,0.019157,0.045021,0.124757,13,1
0.176303,30,3234,7,8,0.042149,0.026646,0.015184,0.030687,0.097109,20,1
0.275064,24,1671,7,7,0.055247,0.031211,0.009126,0.033162,0.086945,15,1
0.083431,5,1032,5,6,0.0175,0.00817,0.114845,0.105515,0.388049,192,1
0.060933,30,621,6,1,0.012195,0.055293,0.005227,0.037871,0.076692,30,1
0.309712,8,2190,5,6,0.047828,0.030664,0.009116,0.008048,0.002541,93,1
0.444744,8,12,3,7,0.053971,0.040719,3.30E-05,0.013284,0.028082,39,1
0.221731,11,1272,3,6,0.052467,0.036086,0.012088,0.004293,0.007071,104,1
0.324079,13,1119,5,6,0.011111,0.007984,0.006118,0.002992,0.009113,48,1
0.39156,8,972,4,6,0.03691,0.02267,0.018512,0.004272,0.038211,77,1
0.159459,9,645,4,5,0.095662,0.051168,0.013773,0.030721,0.007755,148,1
0.361714,25,2046,15,10,0.073315,0.043183,0.00222,0.027912,0.051128,160,1
0.374647,8,3843,10,10,0.037046,0.024118,0.016265,0.003337,0.046411,171,1
0.512567,3,3138,12,11,0.017612,0.016774,0.000623,0.000215,0.006474,122,1
0.235185,28,8565,13,2,0.026608,0.063775,0.000864,0.036302,0.067583,190,1
0.363239,9,1161,9,12,0.030087,0.020263,0.103088,0.093264,0.354748,122,1
0.354291,1,102,14,7,0.050152,0.027749,0.057535,0.079938,0.237229,48,1
0.285923,7,147,14,10,0.018919,0.014118,0.085227,0.090027,0.301572,114,1
0.425868,9,984,13,11,0.019351,0.002186,0.123643,0.106478,0.387664,43,1
0.51012,10,1230,12,9,0.027807,0.004134,0.139859,0.116185,0.435109,57,1
0.334972,7,1434,12,12,0.001679,0.010238,0.100775,0.088858,0.325022,99,1
0.431703,7,1881,10,9,0.000483,0.013706,0.128832,0.114643,0.406687,69,1
0.412676,23,3,15,9,0.065726,0.042181,0.011473,0.035017,0.08739,113,1
0.410992,24,2208,14,11,0.047609,0.026394,0.007622,0.028837,0.087361,62,1
0.202791,23,5886,13,8,0.054256,0.030692,0.019928,0.043493,0.116242,111,1
0.286111,28,6777,15,11,0.050175,0.036971,0.015955,0.029159,0.088594,118,1
0.384872,22,1872,15,10,0.063273,0.041536,0.009897,0.031634,0.07843,113,1
0.193239,7,2511,13,9,0.009474,0.002155,0.115616,0.103987,0.379534,94,1
0.170741,28,2922,14,4,0.004169,0.044968,0.004456,0.036343,0.068177,128,1
0.41952,6,1353,13,9,0.055854,0.040989,0.008345,0.00652,0.005974,191,1
0.554552,6,3555,11,10,0.061997,0.051044,0.000804,0.011756,0.019567,137,1
0.331539,9,2271,11,9,0.060493,0.046411,0.011317,0.002765,0.015586,202,1
0.433887,11,2424,13,9,0.019137,0.018309,0.005347,0.00452,0.017628,146,1
0.501368,6,2571,12,9,0.044936,0.032995,0.017741,0.0058,0.046726,175,1
0.269267,7,2898,12,8,0.103688,0.061493,0.013002,0.029193,0.00076,246,1
0.30089,36,2226,5,31,0.087998,0.057315,0.002966,0.033649,0.07807,113,1
0.313823,19,4023,0,31,0.051729,0.03825,0.011079,0.0024,0.019469,124,1
0.451743,14,3318,2,32,0.032295,0.030906,0.004563,0.005952,0.033416,75,1
0.174361,39,8745,3,23,0.011925,0.049643,0.004322,0.042039,0.094525,143,1
0.302415,2,1341,1,33,0.015404,0.006131,0.108274,0.099001,0.38169,169,1
0.293467,12,282,4,28,0.064835,0.041881,0.062721,0.085675,0.264171,95,1
0.225099,4,327,4,31,0.033602,0.02825,0.090413,0.095764,0.328514,161,1
0.365044,2,1164,3,32,0.004668,0.011946,0.128829,0.112215,0.414606,90,1
0.449296,1,1050,2,30,0.013124,0.009998,0.145045,0.121922,0.462051,104,1
0.274148,4,1254,2,33,0.013004,0.02437,0.105961,0.094595,0.351964,146,1
0.370879,4,1701,0,30,0.0142,0.027838,0.134018,0.12038,0.433629,116,1
0.351852,34,177,5,30,0.080409,0.056313,0.016659,0.040754,0.114332,66,1
0.350168,35,2388,4,32,0.062292,0.040526,0.012808,0.034574,0.114303,15,1
